328,Problem 328,Lowest-cost Search,"We are trying to find a hidden number selected from the set of integers {1, 2, ..., <var>n</var>} by asking questions. \nEach number (question) we ask, has a <u>cost equal to the number asked</u> and we get one of three possible answers:<br/>, Given the value of <var>n</var>, an <i>optimal strategy</i> minimizes the total cost (i.e. the sum of all the questions asked) <u>for the worst possible case</u>. E.g., If <var>n</var>=3, the best we can do is obviously to ask the number ""<b>2</b>"". The answer will immediately lead us to find the hidden number (at a total cost = 2)., If <var>n</var>=8, we might decide to use a ""binary search"" type of strategy: Our first question would be ""<b>4</b>"" and if the hidden number is higher than 4 we will need one or two additional questions.<br/>\nLet our second question be ""<b>6</b>"". If the hidden number is still higher than 6, we will need a third question in order to discriminate between 7 and 8.<br/>\nThus, our third question will be ""<b>7</b>"" and the total cost for this worst-case scenario will be 4+6+7=<span style=""color:#FF0000;""><b>17</b></span>., We can improve considerably the worst-case cost for <var>n</var>=8, by asking ""<b>5</b>"" as our first question.<br/>\nIf we are told that the hidden number is higher than 5, our second question will be ""<b>7</b>"", then we'll know for certain what the hidden number is (for a total cost of 5+7=<span style=""color:#0000FF;""><b>12</b></span>).<br/>\nIf we are told that the hidden number is lower than 5, our second question will be ""<b>3</b>"" and if the hidden number is lower than 3 our third question will be ""<b>1</b>"", giving a total cost of 5+3+1=<span style=""color:#0000FF;""><b>9</b></span>.<br/>\nSince <span style=""color:#0000FF;""><b>12</b></span>&gt;<span style=""color:#0000FF;""><b>9</b></span>, the worst-case cost for this strategy is <span style=""color:#FF0000;""><b>12</b></span>. That's better than what we achieved previously with the ""binary search"" strategy; it is also better than or equal to any other strategy.<br/>\nSo, in fact, we have just described an optimal strategy for <var>n</var>=8., Let C(<var>n</var>) be the worst-case cost achieved by an optimal strategy for <var>n</var>, as described above.<br/>\nThus C(1) = 0, C(2) = 1, C(3) = 2 and C(8) = 12.<br/>\nSimilarly, C(100) = 400 and <img alt=""p328_sum1.gif"" src=""project/images/p328_sum1.gif"" style=""vertical-align:middle;""/>C(<var>n</var>) = 17575., Find <img alt=""p328_sum2.gif"" src=""project/images/p328_sum2.gif"" style=""vertical-align:middle;""/>C(<var>n</var>)",95,12th March 2011
329,Problem 329,Prime Frog,"Susan has a prime frog.<br/>\nHer frog is jumping around over 500 squares numbered 1 to 500.\nHe can only jump one square to the left or to the right, with equal probability, and he cannot jump outside the range [1;500].<br/>(if it lands at either end, it automatically jumps to the only available square on the next move.)\n, \nWhen he is on a square with a prime number on it, he croaks 'P' (PRIME) with probability 2/3 or 'N' (NOT PRIME) with probability 1/3 just before jumping to the next square.<br/>\nWhen he is on a square with a number on it that is not a prime he croaks 'P' with probability 1/3 or 'N' with probability 2/3 just before jumping to the next square.\n, \nGiven that the frog's starting position is random with the same probability for every square, and given that she listens to his first 15 croaks, what is the probability that she hears the sequence PPPPNNPPPNPPNPN?\",25,20th March 2011
330,Problem 330,Euler's Number,"For example,<br/>, \n, \nFind A(10<sup>9</sup>) + B(10<sup>9</sup>) and give your answer mod 77 777 777.\",70,27th March 2011
331,Problem 331,Cross flips,"<var>N</var>\xd7<var>N</var> disks are placed on a square game board. Each disk has a black side and white side., At each turn, you may choose a disk and flip all the disks in the same row and the same column as this disk: thus 2\xd7<var>N</var>-1 disks are flipped. The game ends when all disks show their white side. The following example shows a game on a 5\xd75 board., It can be proven that 3 is the minimal number of turns to finish this game., The bottom left disk on the <var>N</var>\xd7<var>N</var> board has coordinates (0,0);<br/>\nthe bottom right disk has coordinates (<var>N</var>-1,0) and the top left disk has coordinates (0,<var>N</var>-1). , Let C<sub><var>N</var></sub> be the following configuration of a board with <var>N</var>\xd7<var>N</var> disks:<br/>\nA disk at (<var>x</var>,<var>y</var>) satisfying <img alt=""p331_crossflips1.gif"" src=""project/images/p331_crossflips1.gif"" style=""vertical-align:middle;""/>, shows its black side; otherwise, it shows its white side. C<sub>5</sub> is shown above., Let T(<var>N</var>) be the minimal number of turns to finish a game starting from configuration C<sub><var>N</var></sub> or 0 if configuration C<sub><var>N</var></sub> is unsolvable.<br/>\nWe have shown that T(5)=3. You are also given that T(10)=29 and T(1 000)=395253., Find <img alt=""p331_crossflips2.gif"" src=""project/images/p331_crossflips2.gif"" style=""vertical-align:middle;""/>",100,3rd April 2011
332,Problem 332,Spherical triangles,"A <b>spherical triangle</b> is a figure formed on the surface of a sphere by three <b>great circular arcs</b> intersecting pairwise in three vertices., Let C(<var>r</var>) be the sphere with the centre (0,0,0) and radius <var>r</var>.<br/>\nLet Z(<var>r</var>) be the set of points on the surface of C(<var>r</var>) with integer coordinates.<br/>\nLet T(<var>r</var>) be the set of spherical triangles with vertices in Z(<var>r</var>).\nDegenerate spherical triangles, formed by three points on the same great arc, are <u>not</u> included in T(<var>r</var>).<br/>\nLet A(<var>r</var>) be the area of the smallest spherical triangle in T(<var>r</var>)., For example A(14) is 3.294040 rounded to six decimal places., Find <img alt=""p332_sum.gif"" src=""project/images/p332_sum.gif"" style=""vertical-align:middle;""/> A(<var>r</var>). Give your answer rounded to six decimal places",50,10th April 2011
333,Problem 333,Special partitions,"All positive integers can be partitioned in such a way that each and every term of the partition can be expressed as 2<sup>i</sup>x3<sup>j</sup>, where i,j \u2265 0., Let's consider only those such partitions where none of the terms can divide any of the other terms.\n<br/>For example, the partition of 17 = 2 + 6 + 9 = (2<sup>1</sup>x3<sup>0</sup> + 2<sup>1</sup>x3<sup>1</sup> + 2<sup>0</sup>x3<sup>2</sup>) would not be valid since 2 can divide 6. Neither would the partition 17 = 16 + 1 = (2<sup>4</sup>x3<sup>0</sup> + 2<sup>0</sup>x3<sup>0</sup>) since 1 can divide 16. The only valid partition of 17 would be 8 + 9 = (2<sup>3</sup>x3<sup>0</sup> + 2<sup>0</sup>x3<sup>2</sup>)., Many integers have more than one valid partition, the first being 11 having the following two partitions.\n<br/>11 = 2 + 9 = (2<sup>1</sup>x3<sup>0</sup> + 2<sup>0</sup>x3<sup>2</sup>)\n<br/>11 = 8 + 3 = (2<sup>3</sup>x3<sup>0</sup> + 2<sup>0</sup>x3<sup>1</sup>), Let's define P(<var>n</var>) as the number of valid partitions of <var>n</var>. For example, P(11) = 2., Let's consider only the prime integers <var>q</var> which would have a single valid partition such as P(17)., The sum of the primes <var>q</var> &lt;100 such that P(<var>q</var>)=1 equals 233., Find the sum of the primes <var>q</var> &lt;1000000 such that P(<var>q</var>)=1",35,16th April 2011
334,Problem 334,Spilling the beans,"In Plato's heaven, there exist an infinite number of bowls in a straight line.<br/>\nEach bowl either contains some or none of a finite number of beans.<br/>\nA child plays a game, which allows only one kind of move: removing two beans from any bowl, and putting one in each of the two adjacent bowls.<br/> The game ends when each bowl contains either one or no beans., For example, consider two adjacent bowls containing 2 and 3 beans respectively, all other bowls being empty. The following eight moves will finish the game:, You are given the following sequences:<br/>, The first two terms of the last sequence are <var>b</var><sub><i>1</i></sub> = 289 and <var>b</var><sub><i>2</i></sub> = 145.<br/>\nIf we start with <var>b</var><sub><i>1</i></sub> and <var>b</var><sub><i>2</i></sub> beans in two adjacent bowls, 3419100 moves would be required to finish the game., Consider now 1500 adjacent bowls containing <var>b</var><sub><i>1</i></sub>, <var>b</var><sub><i>2</i></sub>,..., <var>b</var><sub><i>1500</i></sub> beans respectively, all other bowls being empty. Find how many moves it takes before the game ends",65,23rd April 2011
335,Problem 335,Gathering the beans,"Whenever Peter feels bored, he places some bowls, containing one bean each, in a circle. After this, he takes all the beans out of a certain bowl and drops them one by one in the bowls going clockwise. He repeats this, starting from the bowl he dropped the last bean in, until the initial situation appears again. For example with 5 bowls he acts as follows:, So with 5 bowls it takes Peter 15 moves to return to the initial situation., Let <var>M</var>(<var>x</var>) represent the number of moves required to return to the initial situation, starting with <var>x</var> bowls. Thus, <var>M</var>(5) = 15. It can also be verified that <var>M</var>(100) = 10920., Find <img alt=""p335_sum.gif"" src=""project/images/p335_sum.gif"" style=""vertical-align:middle;""/><var>M</var>(2<sup><var>k</var></sup>+1). Give your answer modulo 7<sup>9</sup>",65,23rd April 2011
336,Problem 336,Maximix Arrangements,"A train is used to transport four carriages in the order: ABCD. However, sometimes when the train arrives to collect the carriages they are not in the correct order. <br/>\nTo rearrange the carriages they are all shunted on to a large rotating turntable. After the carriages are uncoupled at a specific point the train moves off the turntable pulling the carriages still attached with it. The remaining carriages are rotated 180 degrees. All of the carriages are then rejoined and this process is repeated as often as necessary in order to obtain the least number of uses of the turntable.<br/>\nSome arrangements, such as ADCB, can be solved easily: the carriages are separated between A and D, and after DCB are rotated the correct order has been achieved., However, Simple Simon, the train driver, is not known for his efficiency, so he always solves the problem by initially getting carriage A in the correct place, then carriage B, and so on., Using four carriages, the worst possible arrangements for Simon, which we shall call <i>maximix arrangements</i>, are DACB and DBAC; each requiring him five rotations (although, using the most efficient approach, they could be solved using just three rotations). The process he uses for DACB is shown below., It can be verified that there are 24 maximix arrangements for six carriages, of which the tenth lexicographic maximix arrangement is DFAECB., Find the 2011<sup>th</sup> lexicographic maximix arrangement for eleven carriages",20,30th April 2011
337,Problem 337,Totient Stairstep Sequences,"Let {a<sub>1</sub>, a<sub>2</sub>,..., a<sub><var>n</var></sub>} be an integer sequence of length <var>n</var> such that:, Let S(<var>N</var>) be the number of such sequences with a<sub><var>n</var></sub> \u2264 <var>N</var>.<br/>\nFor example, S(10) = 4: {6}, {6, 8}, {6, 8, 9} and {6, 10}.<br/>\nWe can verify that S(100) = 482073668 and S(10 000) mod 10<sup>8</sup> = 73808307., Find S(20 000 000) mod 10<sup>8</sup>., <sup>1</sup> \u03c6 denotes <b>Euler's totient function</b>",70,7th May 2011
338,Problem 338,Cutting Rectangular Grid Paper,"A rectangular sheet of grid paper with integer dimensions <var>w</var> \xd7 <var>h</var> is given. Its grid spacing is 1.<br/>\nWhen we cut the sheet along the grid lines into two pieces and rearrange those pieces without overlap, we can make new rectangles with different dimensions., For example, from a sheet with dimensions 9 \xd7 4 , we can make rectangles with dimensions 18 \xd7 2, 12 \xd7 3 and 6 \xd7 6 by cutting and rearranging as below:, Similarly, from a sheet with dimensions 9 \xd7 8 , we can make rectangles with dimensions 18 \xd7 4 and 12 \xd7 6 ., For a pair <var>w</var> and <var>h</var>, let F(<var>w</var>,<var>h</var>) be the number of distinct rectangles that can be made from a sheet with dimensions <var>w</var> \xd7 <var>h</var> .<br/>\nFor example, F(2,1) = 0, F(2,2) = 1, F(9,4) = 3 and F(9,8) = 2. <br/>\nNote that rectangles congruent to the initial one are not counted in F(<var>w</var>,<var>h</var>).<br/>\nNote also that rectangles with dimensions <var>w</var> \xd7 <var>h</var> and dimensions <var>h</var> \xd7 <var>w</var> are not considered distinct., For an integer <var>N</var>, let G(<var>N</var>) be the sum of F(<var>w</var>,<var>h</var>) for all pairs <var>w</var> and <var>h</var> which satisfy 0 &lt; <var>h</var> \u2264 <var>w</var> \u2264 <var>N</var>.<br/>\nWe can verify that G(10) = 55, G(10<sup>3</sup>) = 971745 and G(10<sup>5</sup>) = 9992617687., Find G(10<sup>12</sup>). Give your answer modulo 10<sup>8</sup>",95,15th May 2011
339,Problem 339,Peredur fab Efrawg,"\n<i>""And he came towards a valley, through which ran a river; and the borders of the valley were wooded, and on each side of the river were level meadows. And on one side of the river he saw a flock of white sheep, and on the other a flock of black sheep. And whenever one of the white sheep bleated, one of the black sheep would cross over and become white; and when one of the black sheep bleated, one of the white sheep would cross over and become black.""</i><br/><a href=""http://en.wikisource.org/wiki/The_Mabinogion/Peredur_the_Son_of_Evrawc"">en.wikisource.org</a>\n, \n\nInitially each flock consists of <var>n</var> sheep. Each sheep (regardless of colour) is equally likely to be the next sheep to bleat. After a sheep has bleated and a sheep from the other flock has crossed over, Peredur may remove a number of white sheep in order to maximize the expected final number of black sheep. Let E(<var>n</var>) be the expected final number of black sheep if Peredur uses an optimal strategy.\n, \n\nYou are given that E(5) = 6.871346 rounded to 6 places behind the decimal point.<br/>\nFind E(10 000) and give your answer rounded to 6 places behind the decimal point.\",70,22nd May 2011
